label,l_elbow,r_elbow,l_shoulder,r_shoulder,l_hip,r_hip,l_knee,r_knee
Bad Squat,55.40310104638401,47.031302770915936,8.894218918484162,5.5662610224013935,172.58566746559032,173.1392431134497,170.10994646335746,175.44422627201263
Bad Squat,52.514915498267804,48.110932070395634,6.901310510469426,6.011238742247501,173.61509486990656,171.90697261677113,172.2790025081032,175.74595500272696
Bad Squat,52.43431360175613,54.600770168615,5.642206571075183,6.655142897055952,174.29763349942522,171.68819709781593,174.14514846205174,176.50252175608532
Bad Squat,53.361084387805185,48.16100966186215,11.665004307768832,5.960300310662995,174.01294070182612,173.62950134903278,175.97503928403083,178.8620591157189
Bad Squat,49.844703567847496,44.083376805253195,7.452647831658934,4.196835472648591,175.5943960392957,173.84880195055345,178.48583921279828,179.70374699656068
Bad Squat,52.68668932008022,43.671120199188586,8.055124337817338,5.78635479565039,175.99701629144957,174.5381100938757,179.1283795145141,178.72962871672053
Bad Squat,56.58804525258918,44.803653492606045,8.278462629192028,5.805835875103172,176.877790461728,174.4800186518633,179.23852694286262,178.88685672343067
Bad Squat,57.8456535687751,45.65679615248314,6.401512123331792,6.431619189071797,176.36260023873484,174.56801547707155,179.76097131816547,179.3456145711274
Bad Squat,55.05785775922814,46.027701101304935,8.081443634549958,6.223754469159503,175.56861554121355,174.77123676180483,178.9775292954397,179.1782672685145
Bad Squat,53.131617013870105,45.84064234273889,9.280027506978266,4.987609973178457,173.60624944601057,174.5125969114716,177.45149403034634,179.78308814632507
Bad Squat,50.17666395804141,46.952586734791865,10.607911158122967,5.15575850642862,174.58388436726023,174.24310142970495,177.76387529514645,179.9925507457701
Bad Squat,47.87911415836347,45.19453378613031,2.997734745111472,5.31652694969264,174.38773561828674,173.8312887431026,178.53206064286158,179.85219599870743
Bad Squat,47.84064640457607,48.39022558960518,4.3316008366500505,5.869355738583737,174.54970153791422,172.49005696582114,178.69971537128984,179.47228982805598
Bad Squat,38.685067254530104,45.896807916226244,0.5241890106965919,4.295360114772172,174.22268495440514,172.25360443835973,178.92032708396212,177.79902137909764
Bad Squat,40.2995765899715,48.31062035375666,0.08382944177195444,5.192147100163273,175.09034537452635,171.84931232621867,179.28656027545725,177.1006056118939
Bad Squat,37.57265833370344,47.9182758179918,1.1381962144090503,4.7694511108014295,173.83645378507367,172.34393247236824,179.23142094197118,178.14737740507286
Bad Squat,39.22533311279632,56.02267892879826,3.2509586055575084,7.185167064507625,173.03142602051963,172.60028171820642,178.90756335102685,177.0992314645201
Bad Squat,33.97405536127968,42.335633317281435,3.4653812468068126,10.848589469268202,172.2738863654102,173.31378412380187,179.504646780277,177.87946026313116
Bad Squat,30.812048622809588,68.8122832867673,3.0342344192383024,11.816255817083205,171.8894866425377,173.03349627565126,179.8499035030581,176.90153889237973
Bad Squat,41.49262919207531,60.85829437430154,3.7525632655277583,11.197303094032478,172.1325154093454,172.115321335849,177.90313375497627,176.22704449166534
Bad Squat,59.304736276700964,53.32964057445611,3.462589680571398,10.397838002805901,172.0422576082808,171.88726339585216,177.5033151220374,176.54300859519694
Bad Squat,71.56363326389811,61.894190495048385,3.948374813203678,7.911219199209911,170.6827333015285,171.0958956604802,177.64847480012622,176.60334824954842
Bad Squat,97.96641790895455,64.47750323219648,1.2140089447255227,8.910023711190343,170.30580052978593,171.8170238747947,177.06735657818874,176.36206355200858
Bad Squat,87.34156243943542,66.02077521478353,3.7897318651193954,8.7950140655012,168.33380254888948,172.69386561405585,179.3575828444344,176.56703155895715
Bad Squat,76.35626247574706,65.04789433827996,3.73061047832347,5.233597500158513,168.98696835959845,172.50315401149467,179.43909992521523,176.21809835942025
Bad Squat,64.29684195564788,62.23086001934188,4.144298978588734,8.255542393632128,170.6453250722835,171.9304614428235,176.79202194426063,175.14300627389733
Bad Squat,39.24727850275053,44.86263580142699,4.284275960853225,9.912901164716235,170.81500938864448,172.48045824487374,177.34245679442225,175.16459560760188
Bad Squat,48.97081492791731,52.28001775517255,3.0112388234631386,8.575024468389099,171.80958107835278,172.82592519646636,178.1739447607444,175.52643331250465
Bad Squat,37.981217369927485,42.65908251582363,2.5182184437507074,8.959692708595759,171.23850726623328,173.64730802496447,179.6077545303852,177.55078135361654
Bad Squat,39.16046944145638,40.79176472056026,2.6130302264386103,7.12112006330219,172.72891453343027,173.38594255049972,178.64827332507295,177.49489535499328
Bad Squat,42.805740717547735,42.67095841065288,0.6587067419895992,2.9754385152488227,174.0092867046413,172.65135972477523,177.95515014416952,176.7387117833374
Bad Squat,42.09046997746968,41.86476262464566,0.7691137992888434,3.347671495851589,174.64879462238866,172.60441875584425,179.86613464659624,177.40350396319772
Bad Squat,44.277257915861824,41.32542926059552,2.259887745855019,3.3391509813012874,173.8221792151225,173.44180822075893,179.9028137317395,177.22934239183084
Bad Squat,42.47210678321939,41.56672438438189,2.3200068095655584,4.4358213086045195,174.26538309976237,173.29206041905314,179.8272946007075,177.08152435294778
Bad Squat,51.19648225125171,40.138147023350214,9.944837113901944,4.100286570542387,173.94171658516416,173.7253795444198,177.5454178635578,177.54431950155274
Bad Squat,44.83511113639296,41.265791458437505,2.80509553005432,3.3839070498203836,173.93032624634813,173.48648870321637,178.48615581387782,177.54990288975043
Bad Squat,45.9622237081601,43.06508269129765,4.420919853092906,4.0044996052894115,173.25572091389017,173.5788017995543,177.163255785323,178.2895602450754
Bad Squat,48.21366508567945,43.27895932167984,10.0472981909045,3.6315485655962885,173.99827438709403,173.29785480242154,177.59593846947686,178.62623004817584
Bad Squat,50.3074225189082,45.33405345707398,11.455737137024977,5.927971281393207,175.675305716737,171.75348119377384,178.9810096516994,177.7435153780313
Bad Squat,55.12159195290488,53.37435136179374,8.24820925267558,5.711949828037079,177.0820237551696,170.8949236261439,176.19050536415187,177.37422238925933
Bad Squat,52.8666554872873,51.002379059680486,7.73934326520433,6.400096787567456,177.034268316856,171.9211641410759,176.65991409186628,177.57485530765462
Bad Squat,59.37110579768487,37.146503355434525,9.767592444821409,8.209675783146539,177.18985080248325,171.57345778965862,176.08976156231842,178.12547541862892
Bad Squat,52.765104247323094,30.326294709873107,5.31920020223266,7.276389568200333,176.84283247356325,169.95765855375024,177.89642030103286,175.86130324869043
Bad Squat,49.026418825850186,25.871545487451012,7.04959933554409,10.6274865651967,177.582495321978,171.04731102754235,178.05207221853345,177.38680286982995
Bad Squat,46.78968668178835,16.781975218097564,7.888765329395947,10.887091532854427,177.50148420745262,173.45827708385391,178.04037373671903,178.17346477747319
Bad Squat,55.018865654455425,16.73968248745036,9.224071466789136,16.542229024832306,178.11680477349415,174.59201426842793,179.3057145509717,176.7335384479775
Bad Squat,46.507210453234386,84.00537529421445,5.276149381654657,13.15006695526366,177.98335344055948,172.13185390312694,179.99862100155332,172.2325215553149
Bad Squat,41.503545547484855,53.98288007957281,6.279681805025935,9.486578078572206,179.8040324210275,173.14869424976976,177.8042711317542,171.8883315851602
Bad Squat,53.568521326541976,178.85842657970574,7.625354459246457,4.663289183103114,179.26695821540062,173.64285390570365,178.71807922862874,172.70261138864717
Bad Squat,76.48744245181193,173.32407726076963,9.403569398805557,5.7487062541499405,179.85444153648405,177.20105408576592,177.35045331897996,175.6917271132268
Bad Squat,61.52339710176567,45.69961876029355,5.480953022423794,6.469013598841637,178.6393966582253,177.2562454717289,176.765939751072,176.29265261668172
Bad Squat,74.12373350414823,108.03745827620278,6.751534714984542,8.865027039300385,178.45841088678293,177.87208183909974,177.18536727309817,178.6563335540193
Bad Squat,78.11713025962115,120.73566556278757,4.605044752963983,8.300790721598482,176.92292863541346,176.04756870765382,174.29545804401135,176.19204120907222
Bad Squat,62.008009050709006,150.5455839172542,3.665601346703308,2.678678844192467,176.17367140011146,173.2968582331313,174.0325076530851,173.9652781504928
Bad Squat,62.98877917078181,138.14438382804525,5.697368507983514,6.671159379329969,173.52893402448208,172.66006530094137,173.47331075771797,173.06709639814548
Bad Squat,57.46633509735738,166.89105139920164,8.627976865805184,6.378029423431548,171.24563856633011,171.98687560842484,174.80962093309108,175.81832617241997
Bad Squat,50.59247309733685,170.160138323979,8.194132454583412,5.5902586657250914,170.90409264280083,171.05902857159657,175.05120211293178,176.46394319527636
Bad Squat,72.45254572517263,162.2417150331407,15.118576107984214,2.827240017594197,171.97431860625917,171.31237215164197,178.24803464294905,176.7273575801429
Bad Squat,64.05579428103674,176.7547154420945,11.413789610720782,8.845269463687169,172.80240034884218,169.51013252808937,179.33550677912876,176.70943703157243
Bad Squat,67.53814482114706,172.4190626903109,15.502777801120077,6.658387148666252,174.2141215282251,171.82992410447912,178.37029517666545,175.02471928156731
Bad Squat,98.21762532024815,179.8298330215669,7.313501281623351,4.843705981998533,174.51448037596094,173.60856139366336,176.67382274138083,175.77172457859294
Bad Squat,102.07305877667619,177.0958141785262,9.165275570317979,3.6376366843178336,174.3433750909673,172.46796813602506,176.36776876868322,173.892207014711
Bad Squat,75.97302776997061,169.2072351035101,4.248412452789638,0.5749310147413207,172.90818639156203,173.1269407820939,173.9219011049838,175.20145810100865
Bad Squat,88.6508841926254,179.72447088779617,16.086377464923093,4.741403189575726,171.25000054355993,170.0952040513052,173.9602908462483,172.86446085650817
Bad Squat,93.10825543415997,59.54629014954723,11.74768469784742,6.366595956740969,168.35305239791933,167.7055099918914,173.89631388411834,173.27106604384346
Bad Squat,100.8504292298648,147.43029883107442,18.823629999586313,9.902686930626004,163.7472149500266,163.59835610207227,172.515620240985,169.31780591873118
Bad Squat,39.16080173464066,151.2010528454927,16.331380199864046,14.049447483974872,159.0954866714455,160.46106584919355,173.20764388970866,170.1068276839523
Bad Squat,32.516573374959165,19.899151733239705,17.0353532870985,12.984660186436264,153.99045526124763,155.10222255547734,170.05225548432685,168.59935468543821
Bad Squat,92.04542205082925,71.45673161326005,14.154919297067122,9.831744816194387,144.93486424774846,148.5591343125006,164.88610931274584,164.57666591929734
Bad Squat,139.39172109127722,134.23217328069308,12.830710554752676,12.410065435953001,142.781967721519,145.80917285298446,161.99280055870935,164.31634182419126
Bad Squat,161.11871512068342,44.951448526047926,170.2416076170876,52.50546615433547,137.77816648948289,134.98565629335542,161.20741459035034,163.57971729412372
Bad Squat,165.06492449164128,176.31482948994247,16.560899167158013,18.42157542812965,137.67240272283772,142.0233020571933,157.1338946363225,162.23564838698212
Bad Squat,158.8164817413272,177.0330017322793,15.223616895089934,17.962817785997142,137.25193410006764,142.99550879010067,155.2203336407,161.61506579521932
Bad Squat,158.542903415892,69.94856693199617,164.0362041619833,92.1266840778134,129.39826549748832,129.80614063065445,151.75504463028645,154.89817697004784
Bad Squat,95.62164152858071,179.8305907613845,9.712439556941849,15.294672735994098,140.88746969010214,146.16168705112142,158.88309901620653,162.0084509406414
Bad Squat,162.2352327685527,173.9463819602843,172.8757122776024,176.93928058750498,140.10695261302763,138.4699914530115,157.60555343451688,161.82996071723693
Bad Squat,137.18154210574144,177.22554856148204,9.863464415761706,13.102064584603907,155.96263556325653,156.5105932751297,173.10316768955116,167.88592846802095
Bad Squat,63.73504746829149,150.31254277704633,14.086703125120811,6.925155426891064,159.14617042071828,158.7504890280017,173.86318954123584,167.0852490500094
Bad Squat,41.099455300257965,47.381205347159415,16.578934008083145,12.80898694216905,162.44339701070967,163.1849177549614,173.9893349528839,169.46135249560442
Bad Squat,47.67058892227904,122.05608104635834,17.352832638277192,9.793984477622043,165.3687518901048,165.57471512134833,175.05760255146518,173.02253130897057
Bad Squat,149.98294310346046,148.83245294255187,8.814758542076472,8.317876335499388,170.98734972388235,169.76910180566563,176.0474233436978,174.67720082965522
Bad Squat,127.82649279677685,120.08069836496841,4.78121990508161,6.119920379721425,173.5343023806104,171.318573423176,177.54476252043418,175.99447107906576
Bad Squat,81.04894128670084,176.21678827055376,9.258256080909923,4.602535595642187,175.80110444262863,174.57854374888294,178.37979586242938,176.29133065583812
Bad Squat,66.81750176865955,22.74405863260131,9.360217372175274,9.185665831752488,176.16494011423384,173.80809889626892,178.98791831857247,174.26028912239815
Bad Squat,102.95756883870354,34.96691924094948,5.4476073863448855,7.30436017843486,176.0965925403222,175.37129343690154,177.68971917483577,175.43406528964093
Bad Squat,65.59773913842287,150.00397279585655,8.462894972033133,6.531336285473106,176.83474243263706,173.94344158734967,179.63193900084752,172.47835364964263
Bad Squat,79.58852514001101,82.15508533180072,6.192533623774353,5.557637043790556,175.27843163846075,174.66468036652032,177.12446354407595,174.4884738690491
Bad Squat,83.27285013840255,167.70715142594125,6.521042602055312,3.355081724539908,174.79125829176712,173.1664848226762,177.1262241405977,175.88987051587023
Bad Squat,77.52191090452526,140.11860867555387,5.360239637613736,5.892109348638113,174.28316192349206,173.27876483879174,177.17742730466668,176.4093225596982
Bad Squat,82.397467544042,156.18917160725843,5.739294544284945,2.447514299542838,174.65618539777347,172.68824001910104,178.0641106342193,177.30339487646702
Bad Squat,107.76475675588392,175.45660297657494,5.923141983639947,5.637724403606156,174.49511952943328,173.3431527023093,178.00896067911583,176.8710294100201
Bad Squat,75.88162662545365,28.20702665691924,5.8450497540990405,3.968906275708235,174.63639517345263,174.53849137454475,176.00509210227727,174.99917166110177
Bad Squat,58.19624248055592,122.19340147521808,8.565144420703607,3.413331633258037,175.04862049974685,174.70720756604715,176.07805556288884,173.3964271261661
Bad Squat,79.25276086838497,53.38340722162678,8.587378168766287,5.254749042824646,174.6952108412484,173.86207354355733,174.86605121993313,171.75609692352472
Bad Squat,47.6343629267151,177.5687090055947,8.815564400428796,1.6136952513772704,174.8095550443358,173.63674289497015,175.03023943906217,172.46856059224876
Bad Squat,70.31664538623696,162.06433340518163,7.582155237500614,1.8695304883141197,172.52796326808766,171.48727290234217,172.25638865389675,170.43046880379632
Bad Squat,108.72065324127004,124.64814650680336,12.485104804787307,5.398305855891664,170.05697439621173,168.09536760229238,171.55378173436694,169.3947622417085
Bad Squat,43.98763599204008,47.12035712952594,18.673046731103476,10.236206531727941,163.45299396403664,162.9187430357598,168.89109577793363,164.53878757755857
Bad Squat,59.29463845026219,172.43340492997763,16.707076286409542,14.794754674234962,158.80151324631558,158.2807641591162,168.37733884561354,163.6271093252598
Bad Squat,24.109871312020505,20.71720985782892,21.137804371532702,14.810219619201971,152.3820842908066,151.9662236130208,164.94752974603455,162.57355517968693
Bad Squat,62.37600302521089,45.25469703089931,13.577076679580848,10.70419982832661,146.8870903687161,147.69762676009927,163.51992374415644,163.76792559325455
Bad Squat,163.82067272992492,109.67003234133969,169.52240131345485,127.25345134816897,139.57766945627318,139.70871488786577,168.84576280124557,174.17753140037215
Bad Squat,158.1251638619909,171.63808756800228,13.550012757748329,18.78604310546175,133.75300261152879,136.2514722363892,156.3731542836489,160.31640336440776
Bad Squat,170.7931483732264,163.42612482845914,21.088727529469768,15.831434790905941,131.62473712515526,132.78227212730474,159.17557722962619,160.11006548547414
Bad Squat,161.84405149625397,12.359010888222627,165.93116921064475,33.19776131569418,124.2603683153587,119.12453089289428,158.73633855981802,162.10619777603728
Bad Squat,171.8970645173978,173.56168836759198,30.191461512786663,27.62344766033061,122.68624848187619,126.10234383578506,155.58038608181124,156.29325613375127
Bad Squat,171.2666201150217,167.96269215575686,29.800635592130863,26.957690393515364,120.95934790070203,123.783802658448,154.18717630248253,154.61733785556183
Bad Squat,174.6314003219185,167.45071650697358,29.830086402480863,23.854178988383055,124.78036378193943,127.83032756138715,155.98549895283537,156.57703722996035
Bad Squat,148.14708059847618,160.7788660203258,1.4590544603097946,27.577298840857292,52.7091791886192,104.52859628777222,105.26857319160527,164.6744184519831
Bad Squat,172.77432189839084,172.9309834148276,23.461688756713052,22.414975716892222,131.54888856302512,134.2722979516297,159.5334630586646,161.64720866941252
Bad Squat,169.55485604141492,175.73557336064,16.154263354342238,17.860351176881913,140.18417746489843,141.56922920693114,163.79448817560063,165.2899450300289
Bad Squat,98.24393236723489,176.4919049038447,12.61702631346033,12.78054965784489,156.12369993517677,156.69265086266523,176.69345427441198,170.36620771898373
Bad Squat,101.95665970661838,113.939772104739,14.759755865165308,3.9976349507023743,158.93543981672195,161.14489100541525,175.28916909446178,173.1623339262692
Bad Squat,113.30977266420891,128.6892890220197,10.688216064871693,10.402084337440067,164.38737980638217,165.59916584629048,176.83464547909634,175.6397845138808
Bad Squat,77.90018388289003,176.3579091607946,11.57842819046848,2.4776276376648707,171.16592944739227,170.73795671037445,179.62865353079317,176.7306099451996
Bad Squat,72.03726960996346,178.4289085416626,10.684802012208257,3.9482727674692524,174.0993673642287,173.3389122546607,178.53954741638805,177.61193513718771
Bad Squat,57.177556252612845,35.04761381433234,9.130500664877905,6.824167308322357,174.9298186338254,173.5197568411428,178.7796334608077,175.56521196678375
Bad Squat,59.99939265432136,166.80719280293926,8.785755556024808,6.354772061604774,174.5596184030185,173.03993207794693,176.8026075953962,173.55205244364907
Bad Squat,75.63598989855994,177.09859618178666,10.907697734792158,3.5143287644901835,175.4130062858904,173.74202155163402,177.69615409186568,173.8547317137337
Bad Squat,78.94801063366634,179.52714311707405,10.062802650262645,6.2792385398906525,175.0765696054931,172.98082809025442,176.76291015696546,175.0317012170354
Bad Squat,69.30784891100049,177.34970919201353,9.210626764531373,1.3882153093659058,176.20236158789152,175.52107421757938,178.02462379542285,176.52077602883594
Bad Squat,52.035134842562314,175.3447430461516,11.5875066430998,6.716035693758589,173.82308683139564,173.96144866797658,175.26352857024142,175.892944299183
Bad Squat,103.64574399715997,179.8651861497227,6.546285579160921,3.4792444204109088,173.23104996318176,171.81497727295564,175.20058789749675,172.7664018477128
Bad Squat,52.15069055567321,176.1679004855439,8.418895534362733,3.351528984265616,171.3049590293773,170.45844035239026,174.66907147878587,172.77859747522643
Bad Squat,130.0972404124909,175.30597960757848,7.436204571577875,0.6185622722100758,170.60962776594192,169.17833245597498,174.81901596161012,174.03823951557973
Bad Squat,142.184720467567,176.3118811606149,12.665895747551392,6.970166224409804,165.75093317574255,165.81968229621836,173.35919212227216,171.29490050817083
Bad Squat,171.6370201760882,177.8991493728198,12.682234442865399,9.500523386309906,159.36913705810022,158.8777417217389,170.26478931750995,165.33007389474494
Bad Squat,174.120744936584,176.07951545102375,11.482344793239783,10.548681650205431,154.7550966837953,155.2522157983293,164.5647682668715,162.6945284093896
Bad Squat,169.28046414573794,173.30101452295858,7.424101700653567,10.098434056318004,151.6581944063856,150.74104385763127,160.32152516632434,160.07627251764657
Bad Squat,166.26514460335002,175.52974775417837,12.815781886766024,13.956071792675134,144.905314044672,148.87709868879642,150.36480279384892,155.46911601336592
Bad Squat,140.10717692739814,174.14925104101437,7.590568707193755,15.087936961068383,137.87323794114394,147.74405489492372,145.29627084476127,160.75813610467276
Bad Squat,167.37718671439407,171.41000904577163,14.143302314530793,15.016933001308153,136.76665183248218,139.55395945252965,141.60872820062727,147.94305558563227
Bad Squat,162.9721787045338,173.0306313923581,14.988749351787872,14.902430676416417,134.7451388408152,147.17665556281577,141.05052542690004,156.9930011118155
Bad Squat,161.8263602558462,167.50885314414631,14.807669244884572,14.265640736310129,134.47451482514342,137.4453378467495,136.9355904012156,142.1013745662536
Bad Squat,156.99883082523738,170.36895116143694,13.776087218248179,15.85497246679525,134.82535942255902,143.6541049355732,136.92796785886594,152.43237167144375
Bad Squat,147.21798884250202,164.85290749964835,15.200537109976159,13.693450996102301,135.35389376623775,146.83972069481678,140.00272048861103,156.82521824848573
Bad Squat,169.40473163821716,175.53744130509443,16.98046346230338,18.136955445934746,136.8773286898491,146.30805341300677,141.73116515050413,158.19415608460417
Bad Squat,159.32098508601368,173.63701386483754,15.008174858212811,16.3599316936606,140.04618958572007,147.38050857625348,145.9380869337563,159.85746068497406
Bad Squat,153.87401795118237,176.08090644763143,11.60283277102062,16.03800167759994,145.14977410192182,146.6846369423817,153.5952764790981,156.62227437673295
Bad Squat,161.38442750533562,172.84527954711965,7.835743005061122,10.239271957375118,152.04224376318737,150.05828818978938,162.7669155314171,160.09986752237515
Bad Squat,163.68899603135512,174.80889745686335,8.208551696777974,9.652913624116966,159.41971375234593,156.11704662399688,171.41694983196896,163.71787709828442
Bad Squat,163.4464959389446,178.39544510950958,12.02904556556886,7.564408945833033,161.70675650145455,161.10344943311415,172.2168590431789,165.96840312846837
Bad Squat,136.56064052608463,178.33577698790833,11.455115433831626,7.504704499678146,166.08868681989992,165.75276327590444,175.98039864598132,173.6807433295745
Bad Squat,66.58480776686179,171.21350166704318,10.019195894094809,3.362920255864188,170.04353569459718,168.69803429281382,176.73402724495816,176.22760602716963
Bad Squat,90.48175600657218,179.34746581955366,11.240056586824496,3.9841992895251623,171.1602519311556,171.80810455162893,176.89919688930257,176.5821754095233
Bad Squat,111.77406193830092,171.73546533410172,6.314590180726428,0.04876518254152297,175.54026339857987,172.14813263133797,179.6478838355923,175.08072129947877
Bad Squat,111.70452437255773,176.8591843202952,7.332853985028305,3.067015645568319,175.5391819199043,172.5823347489078,179.92512695935932,175.32712265521502
Bad Squat,136.37336014233412,174.70645701249782,11.64211572994775,2.5071898345716717,174.76177454110584,172.35232226431395,178.75299783330723,174.81958639076723
Bad Squat,122.67949765299917,178.65276436443048,12.087037719501517,4.670067126947566,174.41502147971207,172.52064421506608,177.81734878481035,174.1190087286799
Bad Squat,92.2038063776192,179.0636558043805,12.772266327160072,3.160889208166577,174.39553442225088,171.54433389491615,176.88659704885268,173.73541673909264
Bad Squat,104.81639793075607,178.63563836813208,6.246188499419533,4.572390872530884,171.79860459914897,170.48903329115387,174.39272283483646,174.78788312627034
Bad Squat,94.15498081502237,176.46501034209,16.573435272348487,4.980417306524091,169.39767663759673,169.0221037312042,173.08812046904976,173.96283306354175
Bad Squat,143.55867746553196,178.37021960572295,13.005791161698333,4.906038530058987,167.3631882282342,166.85808443893163,171.2471127915189,172.2456542739015
Bad Squat,79.89316637689315,172.18001574867932,11.900873571240155,7.235902434142241,163.37315188313354,162.06744847723758,166.33451333062632,161.47539641938087
Bad Squat,90.90315087913868,176.19276326305942,7.697839957420935,8.077589389741279,162.72107792609566,159.5744930901008,161.98139106118043,155.41289930876738
Bad Squat,132.23106708262458,174.58789160795857,8.65803298949429,7.103050816300633,158.93725002288733,155.67847299014835,157.40163223079557,151.29141408887452
Bad Squat,110.13997549282544,8.222543828711464,158.83538111241086,40.04075591724931,157.1663464634897,144.45182876410664,177.26676196356615,166.20189581700535
Bad Squat,132.38652357953836,13.497249987201528,164.47734566058614,35.563711695295126,157.13947744866684,144.42821185374308,177.2996810756656,167.38130732075857
Bad Squat,67.76564649195981,179.88416861780533,6.1513378261088185,7.943443824533856,151.00448039611734,152.85081900877773,142.93147576147743,145.9121106005187
Bad Squat,88.48923808787191,6.522832899298583,126.63778983343941,25.41609079844415,142.14428489636708,135.70098172138557,159.2154656417036,156.64376849984225
Bad Squat,119.32100281661016,10.256726708936291,150.7446949086004,26.800233634276243,145.45143050543936,138.4415552739605,160.70635227726737,159.47000898968133
Bad Squat,152.30336026328183,15.068356359063891,162.93772835567827,32.47603274754427,151.19380674358814,142.92384155705213,167.91374368830262,162.59021359900626
Bad Squat,128.41870890063012,175.88005284370774,7.592436764598666,7.58754915123787,152.61626992357503,154.65758407743434,145.13766626650718,149.64799662594527
Bad Squat,86.6995163807941,169.90556625513145,7.845935062561361,2.7031511787699096,158.7239600517255,155.2954993807779,154.9561457130875,149.88814431151707
Bad Squat,86.83262084408685,173.03154830141813,9.418700845467436,4.879110996541743,160.26847921065792,158.47126222601662,157.32078420002026,153.28656705856108
Bad Squat,66.99363874993912,170.2927162065487,12.705577072222333,4.367202293237473,163.2171410829821,159.9040975225425,163.7241653437231,155.8724930285824
Bad Squat,106.59562446886423,176.24825611943996,13.13006934192677,9.939511022879453,165.68005121603733,162.80588353129662,168.52409618907194,163.31180275549826
Bad Squat,100.26414946407488,168.58290091216327,14.1553714381702,4.234285791640227,169.0420388423234,167.62578937252363,171.3959304046641,168.266960564422
Bad Squat,114.84593448157881,176.18363117860127,10.913886800976242,4.25652463473098,171.3486148517462,169.78549247364276,174.6501184273689,173.30545370842586
Bad Squat,86.25501572897717,172.32576980332806,8.168358409014214,5.663321949930917,171.8714699761918,170.07750774345965,175.15423713435374,173.901588963963
Bad Squat,85.67543207037679,175.18766148829442,9.48220763655388,2.239809392622487,173.6809683688232,171.9299750806909,177.75858131679638,176.08107451580165
Bad Squat,109.94579725271754,178.5426007364183,13.588213772834779,5.1416021787432395,175.09112992800243,172.0255371713834,178.36168072865485,173.92960314203853
Bad Squat,63.846245075265784,88.14563538856693,9.408244291045552,6.696169307509024,175.9092645446599,173.2637772304172,179.79209670410796,174.26774854743843
Bad Squat,98.2171948509623,178.75034060395893,7.684185190437113,4.138537530326922,175.3747488567124,173.8099915950973,178.4806979902455,174.5876693365638
Bad Squat,90.69340066088017,177.4409327542391,9.556955319341364,4.774057231537174,176.16878857468788,175.71437543823345,179.2775783181728,176.46817425311778
Bad Squat,87.15693606548206,177.37013681638135,11.64480230545427,4.0141899546796616,175.8886389631769,173.0440555567807,179.09383863031198,173.15762013862118
Bad Squat,77.6830575256409,177.01564712712693,11.728805828384871,3.1399956741016837,175.2989166148243,173.895415249994,178.8937136537381,172.90413439893115
Bad Squat,119.70410797103011,179.80196679277927,12.372670454818216,4.493177719906039,174.9602778010352,172.70196052409173,178.0193752262778,171.25375532870635
Bad Squat,100.49925985231317,173.0708971996035,10.272988770657742,2.796112683122511,173.3795033886116,172.35363645703904,174.66754499214323,171.7619812418971
Bad Squat,99.94793303957704,177.02873697091073,11.017898214392334,3.7766820995356785,171.0656784779342,168.1984643341223,171.9311002345194,171.25573992531548
Bad Squat,144.4707578247807,169.0809315241404,12.798637539858431,5.275504362921261,167.91318789269647,166.72554864568755,169.8596586478878,166.1695696645823
Bad Squat,125.05319112911585,173.69036101654817,12.492288685586894,6.353924080711938,164.4401065606795,163.1120542724936,166.5597406807523,162.45963421703698
Bad Squat,121.39762873022937,175.9533076305189,11.584845960542465,9.073169151072653,162.61633506064314,159.5190942622804,162.65693037447485,156.60404651047776
Bad Squat,76.84384638485867,178.5252988401878,10.517003895331934,8.164569695796223,158.6284320612437,155.98570051945637,156.29340466810658,151.37905664913367
Bad Squat,50.12926564050606,179.6452192659492,14.599721735761555,9.594319679719476,155.08932462732054,155.49036538166246,148.27734747942745,148.65233418897628
Bad Squat,99.3088639275253,174.48627962829573,11.310705570875289,6.932226233702183,153.7969746342136,153.29742462519707,144.74070636126856,143.87290020999475
Bad Squat,142.2558112835042,177.61045348291876,15.072547018661572,8.777001589315969,151.50961168921734,155.23547371171483,142.04437778088985,150.38464631474156
Bad Squat,157.07452740677837,32.086746955809694,153.78142389441783,25.374813027843604,146.70621093419837,131.15338770987742,165.78780365161245,159.5151285001119
Bad Squat,90.6654780344513,165.39375917991597,9.099045167852854,4.548114301803032,153.01608380669964,150.65184716023225,142.48521427494413,142.8744295809791
Bad Squat,66.7307371283087,179.23585546696717,14.581872520832095,6.4517502793781345,153.136398277846,149.36136700888872,143.18802703957363,139.00789059207605
Bad Squat,71.07019076790792,177.00818664660412,10.135808807777858,8.956090886065068,152.4418108503171,154.36410116434604,144.1534901510482,149.79556193340875
Bad Squat,93.23699311048523,132.1578066095463,5.307368256704019,1.997672774213072,158.66888645824832,155.20324845579725,151.85600752790123,149.9353976007474
Bad Squat,69.25605983647846,176.63701120516518,12.983295013141639,9.606369864371631,161.10690620673842,157.28829869375775,158.59245496345514,156.26649234160047
Bad Squat,144.10590839240047,178.03972734039695,8.62904646931007,7.491874790185119,163.90536645995167,159.393748835964,164.80326524284212,159.8133074656296
Bad Squat,102.71978578667813,179.36564769032617,11.176354588315013,4.116946928361136,169.5433717609367,166.06045139045173,171.01593527230733,164.8944787244224
Bad Squat,135.58434428402677,177.87757187679003,13.572807265025725,3.9057024595630416,171.2596610098145,169.53492726589838,173.13394112494788,169.63155567810998
